obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
754, 767.9, 438555, 40152, 8928, 4715, 7039, 4669, 884, 510, 57, 67, NA, 505452,  1
755, 768.9, 1662172, 413777, 40927, 11429, 7516, 8932, 4441, 4110, 40, 50, NA, 2153304,  1
756, 769.9, 93471, 10397, 2309, 2908, 1690, 2834, 1309, 703, 44, 47, NA, 115621,  1
757, 771.0, 271837, 48413, 31279, 7708, 8922, 7837, 3961, 2723, 48, 44, NA, 382680,  1
758, 771.9, 19625, 2934, 3691, 4041, 2856, 6457, 4539, 2661, 63, 53, NA, 46804,  1
759, 772.9, 102340, 11975, 3790, 2477, 2579, 1075, 335, 518, 74, 64, NA, 125089,  1
760, 773.9, 38807, 27840, 5480, 3008, 8177, 6882, 3606, 4507, 74, 60, NA, 98307,  1
761, 774.9, 9335, 9164, 4925, 2748, 3056, 6680, 3854, 2134, 84, 56, NA, 41896,  1
762, 775.9, 5037, 20635, 13185, 15229, 7654, 8270, 2543, 2386, 75, 56, NA, 74939,  1
763, 776.9, 70489, 7223, 3025, 1021, 2941, 1501, 898, 527, 81, 56, NA, 87625,  1
764, 778.0, 210896, 9687, 565, 3117, 1158, 1598, 506, 1237, 77, 60, NA, 228764,  1
765, 778.9, 16860, 27986, 37819, 14833, 6274, 8522, 3085, 2418, 67, 69, NA, 117797,  1
766, 779.9, 23007, 12051, 11406, 8678, 6877, 5800, 2903, 1475, 66, 69, NA, 72197,  1
767, 780.9, 6244, 12988, 7129, 6983, 2470, 2840, 1864, 4679, 64, 78, NA, 45197,  1
768, 782.0, 12213, 8812, 1038, 11627, 6821, 6243, 3690, 4547, 74, 84, NA, 54991,  1
769, 782.9, 22993, 15357, 14548, 7950, 4589, 15460, 5008, 2291, 83, 78, NA, 88196,  1
770, 783.9, 11459, 5942, 3029, 4075, 3811, 5794, 4752, 3340, 91, 70, NA, 42202,  1
771, 784.9, 3111, 12775, 1094, 7187, 5843, 4582, 4940, 5707, 96, 64, NA, 45239,  1
772, 785.9, 6590, 1600, 9823, 6257, 4326, 3129, 3942, 4353, 93, 77, NA, 40020,  1
773, 786.9, 3599, 15727, 21456, 7182, 10094, 5943, 1629, 5491, 83, 80, NA, 71121,  1
774, 787.9, 13291, 16441, 3432, 2497, 4968, 8686, 3501, 1222, 83, 70, NA, 54038,  1
775, 789.0, 10621, 11258, 2258, 6993, 5085, 4405, 4263, 2489, 83, 74, NA, 47372,  1
776, 789.9, 83855, 7017, 1998, 396, 601, 1495, 520, 694, 81, 54, NA, 96576,  1
777, 790.9, 16135, 51253, 46741, 33462, 5531, 6629, 2869, 2835, 74, 57, NA, 165455,  1
778, 791.9, 17581, 24251, 6551, 9724, 1689, 3317, 4070, 3236, 60, 67, NA, 70419,  1
779, 792.9, 81148, 18720, 9982, 1387, 2635, 2649, 1858, 1249, 51, 69, NA, 119628,  1
780, 793.9, 11965, 11768, 1874, 4263, 18686, 9134, 5568, 5393, 61, 63, NA, 68651,  1
781, 794.9, 11243, 4067, 4109, 3774, 5163, 4052, 2950, 1172, 78, 57, NA, 36530,  1
782, 796.0, 3999, 22579, 4824, 1350, 1968, 4968, 3179, 1106, 84, 48, NA, 43973,  1
783, 796.9, 8300, 14673, 2668, 6411, 3427, 5164, 2146, 1720, 91, 47, NA, 44509,  1
784, 797.9, 11095, 9235, 2205, 4593, 6208, 4616, 1318, 2021, 88, 54, NA, 41291,  1
785, 798.9, 85690, 18767, 2400, 1705, 1310, 1318, 826, 1003, 74, 43, NA, 113019,  1
786, 799.9, 9306, 8265, 7266, 2375, 1927, 9870, 4384, 1379, 83, 51, NA, 44772,  1
787, 800.9, 23675, 13117, 7872, 2288, 2299, 2584, 3208, 4616, 77, 54, NA, 59659,  1
788, 802.0, 6209, 5692, 501, 6712, 6700, 5987, 1497, 1242, 81, 56, NA, 34540,  1
789, 802.9, 83267, 4840, 876, 3847, 1745, 924, 793, 923, 84, 67, NA, 97215,  1
790, 803.9, 3876, 20714, 15154, 10803, 6002, 5913, 3995, 1601, 74, 70, NA, 68058,  1
791, 804.9, 124130, 44791, 6131, 6092, 5717, 5921, 4823, 3855, 74, 63, NA, 201460,  1
792, 805.9, 41347, 47916, 5756, 6195, 9669, 4373, 3640, 1685, 57, 54, NA, 120581,  1
793, 807.0, 210027, 117634, 26363, 16206, 5598, 6814, 2276, 1615, 51, 48, NA, 386533,  1
794, 807.9, 13326, 18245, 6678, 2268, 1258, 3245, 1521, 2263, 50, 41, NA, 48804,  1
795, 808.9, 9398, 12894, 3247, 4105, 4409, 3667, 3907, 2310, 54, 47, NA, 43937,  1
796, 809.9, 31579, 32793, 4453, 2737, 1873, 552, 1129, 1120, 41, 48, NA, 76236,  1
797, 810.9, 128802, 73423, 17485, 11989, 3414, 2509, 3840, 1216, 37, 50, NA, 242678,  1
798, 811.9, 30958, 34333, 11530, 7469, 4996, 5751, 7967, 2850, 37, 50, NA, 105854,  1
799, 812.9, 34964, 48584, 18976, 848, 18100, 6287, 5226, 4029, 29, 48, NA, 137014,  1
800, 814.0, 177403, 81151, 6058, 3762, 11175, 1620, 1491, 956, 30, 41, NA, 283616,  1
801, 814.9, 227756, 46004, 16881, 6724, 2759, 3372, 1184, 946, 37, 43, NA, 305626,  1
802, 815.9, 17388, 9538, 13022, 11361, 4107, 5617, 4121, 2722, 40, 53, NA, 67876,  1
803, 816.9, 7360, 8207, 1388, 809, 8725, 4948, 2789, 2275, 53, 43, NA, 36501,  1
804, 817.9, 8121, 4560, 7421, 2001, 4779, 3419, 3211, 2497, 77, 63, NA, 36009,  1
805, 818.9, 65833, 20240, 8636, 1814, 1346, 2213, 2024, 935, 80, 63, NA, 103041,  1
806, 819.9, 24277, 39230, 17278, 5350, 5810, 3097, 7202, 1521, 69, 54, NA, 103765,  1
807, 821.0, 263933, 56105, 5322, 18113, 11073, 12030, 3661, 2337, 61, 64, NA, 372574,  1
808, 821.9, 509063, 103943, 4402, 5903, 7407, 5948, 1100, 488, 48, 43, NA, 638254,  1
809, 823.9, 821029, 83154, 40131, 4220, 1031, 6476, 1654, 527, 44, 43, NA, 958222,  1
810, 825.0, 188051, 2919, 824, 657, 1125, 405, 57, 16, 50, 40, NA, 194054,  1
811, 825.9, 309507, 245530, 10190, 14385, 5887, 7795, 2881, 2125, 37, 27, NA, 598300,  1
812, 826.9, 223884, 201328, 23794, 17058, 8950, 6865, 4503, 3321, 30, 35, NA, 489703,  1
813, 827.9, 29421, 27279, 36883, 19623, 7048, 7307, 5943, 4854, 37, 44, NA, 138358,  1
814, 828.9, 46238, 16731, 18903, 32091, 11530, 3236, 4943, 3577, 29, 60, NA, 137249,  1
815, 829.9, 870954, 99448, 49380, 8727, 9482, 4443, 9005, 2795, 29, 77, NA, 1054234,  1
816, 834.9, 1470080, 194759, 28913, 71814, 113885, 73221, 3198, 2310, 47, 81, NA, 1958180,  1
817, 835.9, 98461, 149898, 19127, 7469, 5384, 9121, 1365, 605, 43, 60, NA, 291430,  1
818, 837.9, 873656, 93579, 35051, 18306, 6267, 2452, 1339, 787, 35, 50, NA, 1031437,  1
819, 839.0, 1741046, 186571, 30137, 30321, 11571, 11956, 3673, 2430, 38, 44, NA, 2017705,  1
820, 839.9, 763016, 40641, 29283, 15299, 21488, 2448, 1190, 1828, 21, 53, NA, 875193,  1
821, 843.9, 742735, 91968, 21401, 20810, 12660, 16216, 3005, 1079, 27, 61, NA, 909874,  1
822, 844.9, 1241255, 1126083, 149888, 9965, 85817, 56005, 38026, 6879, 35, 47, NA, 2713918,  1
823, 845.9, 258992, 99953, 3992, 22836, 7191, 4825, 2926, 483, 35, 44, NA, 401198,  1
824, 846.9, 395413, 70116, 48193, 32932, 13228, 8560, 2659, 3392, 40, 48, NA, 574493,  1
825, 847.9, 241041, 18520, 1315, 2335, 1602, 610, 239, 301, 27, 41, NA, 265963,  1
826, 848.9, 96260, 47122, 7038, 3088, 4057, 3107, 1149, 802, 29, 44, NA, 162623,  1
827, 850.0, 588202, 82825, 4358, 9630, 4316, 4249, 3263, 1069, 34, 40, NA, 697912,  1
828, 850.9, 5719, 3209, 3624, 2744, 2723, 2698, 3691, 5712, 44, 38, NA, 30120,  1
829, 851.9, 4873, 14981, 1517, 666, 3904, 2944, 4308, 2766, 60, 34, NA, 35959,  1
830, 852.9, 5472, 14244, 2106, 5597, 4425, 3844, 1924, 3121, 69, 40, NA, 40733,  1
831, 853.9, 9760, 16973, 1686, 2702, 1440, 4811, 6338, 3109, 83, 43, NA, 46819,  1
832, 854.9, 4195, 6504, 3358, 1495, 4529, 7392, 4569, 3704, 90, 34, NA, 35746,  1
833, 855.9, 9827, 19652, 4924, 2367, 1014, 8363, 8554, 2530, 96, 41, NA, 57231,  1
834, 857.0, 3420, 4043, 5259, 2849, 3514, 2822, 2560, 3799, 97, 48, NA, 28266,  1
835, 857.9, 8939, 8636, 6955, 2908, 2445, 4239, 5226, 3014, 97, 60, NA, 42362,  1
836, 858.9, 9402, 26964, 1085, 5456, 1887, 7517, 4848, 2420, 88, 56, NA, 59579,  1
837, 859.9, 5607, 12972, 9031, 4848, 778, 3479, 1739, 3354, 81, 66, NA, 41808,  1
838, 860.9, 9295, 12465, 4696, 1949, 3374, 6364, 5985, 3691, 83, 57, NA, 47819,  1
839, 861.9, 20648, 7261, 1371, 3221, 1593, 6612, 3608, 2064, 90, 50, NA, 46378,  1
840, 862.9, 29361, 24312, 3135, 3887, 4367, 4439, 6962, 6690, 87, 50, NA, 83153,  1
841, 863.9, 41494, 9269, 1296, 2637, 6281, 4251, 5765, 2669, 94, 38, NA, 73662,  1
842, 864.9, 5893, 48698, 10869, 11372, 15116, 2190, 3811, 3799, 77, 38, NA, 101748,  1
843, 865.9, 9466, 10287, 1409, 2168, 1921, 6402, 6605, 3741, 75, 34, NA, 41999,  1
844, 866.9, 2144, 4722, 4543, 1846, 1843, 3602, 3664, 2879, 83, 44, NA, 25243,  1
845, 868.0, 6236, 8036, 10531, 4336, 1502, 4546, 3737, 2020, 77, 61, NA, 40944,  1
846, 868.9, 7203, 12800, 10445, 2396, 2049, 5024, 2906, 2680, 91, 67, NA, 45503,  1
847, 869.9, 18228, 5240, 3230, 6302, 1918, 4803, 4808, 4308, 90, 83, NA, 48837,  1
848, 870.9, 6666, 5166, 1333, 1828, 3392, 6034, 1568, 4176, 94, 74, NA, 30163,  1
849, 871.9, 1450, 8638, 5793, 3864, 1908, 5076, 4207, 1095, 96, 66, NA, 32031,  1
850, 872.9, 1041, 19043, 5999, 1198, 2930, 4333, 3152, 1619, 96, 60, NA, 39315,  1
851, 874.0, 7066, 5020, 3388, 1577, 916, 3021, 3420, 2333, 96, 54, NA, 26741,  1
852, 875.0, 3917, 11927, 2196, 1085, 2642, 3385, 9247, 3520, 87, 53, NA, 37919,  1
853, 875.9, 9062, 9880, 2695, 3353, 2569, 5534, 4914, 2919, 88, 48, NA, 40926,  1
854, 876.9, 16381, 4606, 1726, 3081, 4184, 4185, 5850, 7624, 96, 50, NA, 47637,  1
855, 877.9, 2880, 7338, 2917, 911, 3039, 3688, 5985, 4795, 97, 43, NA, 31553,  1
856, 878.9, 10177, 11602, 2269, 1983, 3443, 3405, 2466, 2085, 97, 47, NA, 37430,  1
857, 879.9, 4599, 22358, 6320, 4805, 5613, 9573, 3837, 3054, 96, 44, NA, 60159,  1
858, 880.9, 10149, 19185, 1450, 5410, 3168, 6063, 2789, 2273, 90, 40, NA, 50487,  1
859, 882.0, 14380, 4610, 639, 1331, 5874, 3528, 2089, 2470, 93, 35, NA, 34921,  1
860, 882.9, 6987, 3864, 5112, 771, 5226, 7446, 7165, 5633, 100, 38, NA, 42204,  1
861, 883.9, 6579, 7948, 3537, 4965, 2853, 3224, 4287, 2097, 100, 47, NA, 35490,  1
862, 884.9, 3173, 10686, 5199, 1676, 3258, 3947, 4831, 1698, 100, 50, NA, 34468,  1
863, 886.0, 2010, 14464, 2604, 1829, 2822, 6546, 3589, 2919, 96, 53, NA, 36783,  1
864, 886.9, 9769, 5766, 19906, 4587, 2354, 3554, 2712, 3461, 81, 69, NA, 52109,  1
865, 887.9, 18587, 3904, 6799, 7384, 6321, 3420, 2118, 999, 81, 75, NA, 49532,  1
866, 888.9, 5118, 5592, 8389, 1248, 2926, 9188, 1692, 3220, 90, 78, NA, 37373,  1
867, 889.9, 4154, 10663, 3636, 1426, 3391, 1978, 1904, 2451, 81, 81, NA, 29603,  1
868, 890.9, 18835, 15102, 7869, 1010, 2808, 4041, 5160, 1776, 84, 66, NA, 56601,  1
869, 891.9, 539785, 48443, 34063, 10597, 43486, 11723, 1168, 5986, 81, 57, NA, 695251,  1
870, 893.0, 596068, 296491, 80952, 138853, 150855, 110577, 25899, 4388, 74, 54, NA, 1404083,  1
871, 893.9, 1070506, 35395, 7751, 7547, 6687, 2415, 1147, 418, 64, 56, NA, 1131866,  1
872, 895.0, 863192, 28953, 10841, 8216, 8700, 5534, 3672, 480, 61, 57, NA, 929588,  1
873, 895.9, 155086, 6635, 3836, 3159, 1247, 722, 401, 219, 54, 63, NA, 171305,  1
874, 896.9, 11645, 27664, 4806, 4296, 10750, 28999, 3418, 2390, 66, 53, NA, 93968,  1
875, 897.9, 61345, 63895, 11465, 7249, 10128, 10316, 6461, 5456, 74, 48, NA, 176315,  1
876, 898.9, 649048, 20966, 12099, 6586, 3375, 2773, 807, 1044, 69, 53, NA, 696698,  1
877, 900.0, 70164, 37820, 18002, 14546, 8753, 10031, 4273, 2592, 78, 50, NA, 166181,  1
878, 900.9, 57885, 41445, 17441, 14439, 4809, 6131, 5690, 2219, 57, 66, NA, 150059,  1
879, 901.9, 23464, 28325, 6345, 36063, 11281, 9193, 6434, 1826, 57, 80, NA, 122931,  1
880, 902.9, 444590, 55403, 25675, 13039, 27018, 11518, 10173, 4166, 63, 75, NA, 591582,  1
881, 903.9, 37852, 44804, 49842, 5600, 3250, 4488, 9820, 4741, 53, 80, NA, 160397,  1
882, 904.9, 140120, 111360, 3505, 7040, 838, 1076, 1510, 1521, 35, 61, NA, 266970,  1
883, 905.9, 142912, 64420, 31095, 3476, 4452, 6988, 4845, 4490, 29, 54, NA, 262678,  1
884, 906.9, 225727, 47271, 64101, 61735, 13428, 24968, 6341, 3033, 30, 67, NA, 446604,  1
885, 907.9, 74412, 19246, 17612, 10291, 2817, 1562, 2509, 991, 29, 67, NA, 129440,  1
886, 908.9, 884535, 576323, 11640, 21015, 13188, 16576, 3746, 4503, 40, 63, NA, 1531526,  1
887, 909.9, 367425, 151985, 9443, 15517, 27113, 7356, 7976, 3871, 35, 51, NA, 590686,  1
888, 911.0, 152334, 17238, 4527, 1810, 5930, 2119, 1568, 1471, 30, 34, NA, 186997,  1
889, 911.9, 2849056, 87331, 29506, 10395, 9871, 5693, 2507, 1500, 35, 23, NA, 2995859,  1
890, 912.9, 112780, 2891, 1116, 759, 383, 536, 180, 114, 44, 44, NA, 118759,  1
891, 914.0, 989899, 128722, 64941, 13650, 7069, 19646, 8976, 2378, 51, 56, NA, 1235281,  1
892, 914.9, 13804, 37452, 32565, 17492, 3955, 11235, 6983, 7719, 54, 69, NA, 131205,  1
893, 915.9, 64476, 16402, 5875, 7332, 22144, 5717, 2475, 7144, 66, 67, NA, 131565,  1
894, 916.9, 248159, 186321, 33327, 22976, 4908, 7384, 3510, 2516, 54, 61, NA, 509101,  1
895, 918.0, 59100, 64266, 40390, 3666, 9713, 3566, 3431, 6869, 47, 63, NA, 191001,  1
896, 918.9, 43314, 41387, 10316, 28825, 9205, 5492, 2178, 2735, 41, 60, NA, 143452,  1
897, 919.9, 79340, 61302, 35094, 33292, 25566, 5647, 3398, 2731, 27, 67, NA, 246370,  1
898, 920.9, 242885, 45952, 5955, 4618, 2204, 800, 832, 1157, 23, 66, NA, 304403,  1
899, 921.9, 1200611, 110537, 69140, 18390, 17468, 5498, 4279, 7226, 21, 67, NA, 1433149,  1
900, 922.9, 889234, 143929, 13389, 13300, 17778, 18281, 6820, 3002, 24, 53, NA, 1105733,  1
901, 923.9, 178405, 27369, 15421, 8590, 4174, 3070, 1800, 957, 26, 51, NA, 239786,  1
902, 925.0, 47742, 37631, 7154, 18578, 5646, 3763, 4292, 2533, 38, 60, NA, 127339,  1
903, 925.9, 259156, 64035, 15365, 16794, 5718, 7487, 2333, 1671, 47, 56, NA, 372559,  1
904, 927.0, 12104, 17980, 21160, 8323, 6722, 11637, 5812, 4141, 54, 74, NA, 87879,  1
905, 927.9, 258455, 67690, 20328, 7690, 7269, 7772, 5384, 1318, 57, 66, NA, 375906,  1
906, 929.0, 1372831, 63665, 27300, 15942, 18076, 6420, 5769, 2131, 57, 64, NA, 1512134,  1
907, 929.9, 105825, 4399, 2447, 2972, 814, 412, 588, 175, 53, 74, NA, 117632,  1
908, 930.9, 501189, 16158, 2973, 960, 3742, 1370, 1795, 636, 41, 60, NA, 528823,  1
909, 931.9, 323882, 48233, 7000, 8195, 7981, 4761, 1377, 1227, 40, 56, NA, 402656,  1
910, 932.9, 156887, 24160, 41455, 11484, 9288, 11358, 4635, 1831, 48, 64, NA, 261098,  1
911, 933.9, 406473, 152269, 30512, 29893, 26182, 13587, 6521, 4522, 53, 54, NA, 669959,  1
912, 934.9, 17171, 23459, 4007, 6943, 8944, 6929, 3695, 2236, 61, 57, NA, 73384,  1
913, 936.0, 8104, 7161, 1260, 2578, 5700, 6577, 1382, 2353, 78, 54, NA, 35115,  1
914, 936.9, 7163, 7854, 6271, 2253, 5056, 3283, 2338, 4060, 80, 48, NA, 38278,  1
915, 937.9, 8713, 6770, 20456, 3973, 2425, 3782, 4801, 6099, 84, 64, NA, 57019,  1
916, 938.9, 58764, 17266, 967, 2986, 2195, 2245, 856, 1139, 80, 61, NA, 86418,  1
917, 939.9, 18981, 10173, 2424, 1144, 4672, 3766, 6144, 2193, 74, 60, NA, 49497,  1
918, 940.9, 10305, 4689, 5423, 4723, 4118, 4195, 3541, 3801, 77, 63, NA, 40795,  1
919, 941.9, 34568, 19078, 4559, 3389, 1915, 3681, 653, 873, 78, 47, NA, 68716,  1
920, 943.0, 231418, 30614, 13495, 23888, 20085, 8196, 6411, 6932, 80, 57, NA, 341039,  1
921, 943.9, 2601967, 274621, 101192, 163521, 127470, 34764, 13435, 9237, 67, 70, NA, 3326207,  1
922, 944.9, 310649, 38461, 19715, 12323, 7077, 4840, 792, 527, 56, 69, NA, 394384,  1
923, 945.9, 362069, 38160, 3106, 4578, 3857, 2499, 705, 502, 48, 64, NA, 415476,  1
924, 946.9, 1285745, 158731, 81758, 143633, 38240, 50535, 6712, 3721, 48, 66, NA, 1769075,  1
925, 947.9, 721133, 174421, 56023, 70728, 11460, 11636, 3957, 1534, 44, 66, NA, 1050892,  1
926, 948.9, 38674, 31030, 9922, 4445, 2242, 9732, 3633, 2676, 53, 61, NA, 102354,  1
927, 949.9, 58916, 41011, 8459, 2985, 2379, 3032, 1564, 1138, 54, 63, NA, 119484,  1
928, 950.9, 272091, 132705, 11683, 25112, 10414, 8981, 6019, 5613, 47, 51, NA, 472618,  1
929, 951.9, 50549, 50845, 17978, 10585, 12793, 5025, 3724, 5325, 50, 47, NA, 156824,  1
930, 952.9, 42098, 37161, 15918, 5751, 10280, 7160, 10239, 2199, 44, 47, NA, 130806,  1
931, 954.0, 15333, 18381, 5507, 868, 2335, 7018, 4275, 3545, 57, 47, NA, 57262,  1
932, 954.9, 702648, 132412, 45834, 26683, 10074, 7231, 7277, 4345, 54, 53, NA, 936504,  1
933, 955.9, 1033562, 151049, 51058, 45511, 14530, 20866, 3747, 1487, 57, 54, NA, 1321810,  1
934, 956.9, 916522, 52158, 17133, 11862, 6286, 2427, 1042, 332, 47, 57, NA, 1007762,  1
935, 957.9, 1729681, 43496, 12882, 36736, 4532, 2344, 1836, 525, 27, 70, NA, 1832032,  1
936, 958.9, 464584, 603977, 21050, 21721, 27189, 11650, 10168, 4367, 21, 53, NA, 1164706,  1
937, 959.9, 288276, 9057, 7008, 995, 1779, 1814, 616, 362, 23, 56, NA, 309907,  1
938, 961.0, 110141, 24467, 457, 1959, 5962, 3415, 3229, 549, 35, 37, NA, 150179,  1
939, 961.9, 183479, 110355, 56714, 21697, 4487, 4331, 4969, 5360, 35, 34, NA, 391392,  1
940, 962.9, 11388, 7947, 3026, 2704, 3654, 4993, 2781, 4086, 60, 48, NA, 40579,  1
941, 963.9, 62540, 38702, 5155, 1059, 1829, 2252, 1615, 482, 53, 34, NA, 113634,  1
942, 964.9, 183020, 148518, 36747, 36881, 19407, 13340, 1283, 3463, 48, 50, NA, 442659,  1
943, 965.9, 219914, 376219, 121484, 86659, 372126, 71123, 12702, 13048, 61, 41, NA, 1273275,  1
944, 968.0, 548035, 3980, 1556, 1015, 2412, 1729, 484, 288, 60, 41, NA, 559499,  1
945, 969.9, 1032606, 256259, 226564, 342504, 177545, 251147, 15456, 4749, 75, 57, NA, 2306830,  1
946, 970.9, 1639253, 134997, 28184, 13267, 5427, 2782, 2509, 1903, 63, 54, NA, 1828322,  1
947, 972.9, 1160551, 473840, 115553, 57970, 41670, 56628, 12842, 13519, 60, 56, NA, 1932573,  1
948, 973.9, 135860, 51565, 25771, 15622, 12947, 9218, 8460, 2844, 51, 61, NA, 262287,  1
949, 974.9, 236257, 17845, 704, 2949, 877, 1540, 543, 729, 40, 48, NA, 261444,  1
950, 975.9, 1145506, 84800, 25179, 49037, 33808, 23438, 7308, 2344, 57, 53, NA, 1371420,  1
951, 976.9, 843105, 29918, 13435, 17861, 19526, 9270, 5053, 2078, 63, 60, NA, 940246,  1
952, 977.9, 52632, 32762, 13633, 9884, 5362, 4742, 3046, 6989, 61, 60, NA, 129050,  1
953, 979.0, 4089, 9814, 10737, 5182, 8338, 4110, 8191, 2271, 69, 74, NA, 52732,  1
954, 979.9, 20766, 5449, 8104, 2853, 6836, 3487, 5713, 2366, 70, 75, NA, 55574,  1
955, 980.9, 20969, 13349, 1788, 2301, 3565, 2294, 6129, 4093, 69, 64, NA, 54488,  1
956, 981.9, 128415, 14077, 7266, 2637, 2869, 3570, 833, 2076, 74, 63, NA, 161743,  1
957, 982.9, 39223, 35689, 14309, 5945, 3770, 4346, 4843, 5398, 66, 57, NA, 113523,  1
958, 983.9, 56634, 16193, 2169, 3245, 1210, 1853, 747, 815, 60, 50, NA, 82866,  1
959, 984.9, 308029, 68459, 9230, 3673, 4059, 2788, 2232, 1410, 50, 48, NA, 399880,  1
960, 986.0, 141603, 189979, 21303, 13775, 7776, 5711, 5076, 3433, 35, 38, NA, 388656,  1
961, 986.9, 21261, 51527, 1397, 10809, 10262, 5168, 3782, 5911, 35, 27, NA, 110117,  1
962, 987.9, 26222, 7895, 45112, 8073, 6671, 8349, 7726, 5813, 40, 48, NA, 115861,  1
963, 988.9, 252690, 72135, 15384, 21151, 5022, 9478, 5965, 3172, 48, 57, NA, 384997,  1
964, 989.9, 62489, 14863, 4956, 1876, 5305, 2643, 1321, 1232, 60, 63, NA, 94685,  1
965, 991.0, 40824, 26535, 13990, 14071, 4704, 11925, 8328, 4146, 67, 77, NA, 124523,  1
966, 991.9, 58576, 41270, 31022, 10389, 6712, 1471, 580, 476, 50, 66, NA, 150496,  1
967, 992.9, 234426, 130431, 67662, 12805, 10463, 4791, 4046, 3995, 40, 69, NA, 468619,  1
968, 993.9, 276085, 75115, 3076, 3199, 5094, 3958, 2450, 1405, 34, 56, NA, 370382,  1
969, 994.9, 103263, 17136, 3903, 8272, 3668, 7035, 6105, 6512, 34, 51, NA, 155894,  1
970, 995.9, 13499, 6619, 2982, 2279, 15306, 4804, 4945, 7438, 60, 38, NA, 57872,  1
971, 997.0, 522636, 29775, 10906, 4549, 5981, 2385, 4227, 3292, 66, 35, NA, 583751,  1
972, 997.9, 67760, 18998, 3047, 3135, 709, 1037, 606, 749, 64, 48, NA, 96041,  1
973, 998.9, 7863, 32756, 6599, 2734, 4066, 5733, 3920, 3847, 61, 43, NA, 67518,  1
974, 999.9, 8461, 17851, 5802, 6556, 5100, 7598, 3046, 2501, 56, 50, NA, 56915,  1
975, 1000.9, 21634, 19856, 16350, 4760, 6576, 4964, 2030, 3771, 63, 54, NA, 79941,  1
976, 1001.9, 13418, 8847, 5707, 5383, 3846, 5104, 2237, 4325, 78, 61, NA, 48867,  1
977, 1002.9, 173933, 162565, 8266, 10893, 8192, 5920, 4606, 1769, 64, 54, NA, 376144,  1
978, 1004.0, 58769, 9019, 12144, 10164, 7576, 5944, 4408, 3489, 61, 61, NA, 111513,  1
979, 1008.9, 228046, 259761, 34806, 22891, 17122, 18361, 3602, 2821, 56, 50, NA, 587410,  1
980, 1009.9, 1315653, 55720, 270, 4022, 9730, 6252, 1137, 491, 48, 27, NA, 1393275,  1
981, 1010.9, 1796032, 131592, 73629, 8785, 35924, 10774, 5178, 3860, 53, 43, NA, 2065774,  1
982, 1011.9, 1403084, 239727, 34603, 19249, 14743, 14003, 2154, 1964, 41, 27, NA, 1729527,  1
983, 1012.9, 178217, 41094, 6260, 5111, 3799, 6144, 4367, 3988, 48, 29, NA, 248980,  1
984, 1013.9, 30697, 30772, 6760, 5809, 6809, 2074, 4441, 2047, 43, 44, NA, 89409,  1
985, 1015.0, 68618, 23117, 4880, 13320, 10502, 5816, 5707, 2864, 51, 44, NA, 134824,  1
986, 1015.9, 106742, 10765, 1550, 799, 2136, 728, 389, 389, 53, 43, NA, 123498,  1
987, 1016.9, 35290, 22057, 642, 743, 780, 1831, 1076, 1198, 50, 29, NA, 63617,  1
988, 1020.9, 53857, 19205, 14359, 6257, 802, 1822, 930, 1159, 48, 40, NA, 98391,  1
989, 1022.0, 1202493, 304855, 156526, 31086, 84133, 31922, 9359, 9270, 41, 40, NA, 1829644,  1
990, 1023.9, 1229143, 1020350, 27638, 137956, 64817, 74789, 13604, 3587, 43, 38, NA, 2571884,  1
991, 1024.9, 192987, 23836, 7393, 1899, 2401, 2774, 730, 560, 41, 56, NA, 232580,  1
992, 1026.9, 322779, 585283, 63404, 96645, 25215, 13704, 13672, 8654, 35, 43, NA, 1129356,  1
993, 1027.9, 442661, 60722, 14735, 13261, 14782, 20493, 5413, 950, 47, 38, NA, 573017,  1
994, 1031.9, 737661, 14175, 90, 21412, 42800, 12720, 4964, 1552, 60, 44, NA, 835374,  1
995, 1032.9, 878609, 30206, 10915, 8296, 18161, 14050, 3438, 1049, 70, 44, NA, 964724,  1
996, 1037.9, 256029, 105008, 50882, 32416, 9423, 27190, 4674, 2401, 88, 53, NA, 488023,  1
997, 1038.9, 2535710, 715735, 10487, 169889, 68765, 151783, 20812, 14697, 84, 48, NA, 3687878,  1
998, 1040.0, 1356353, 49790, 59312, 36865, 41866, 78877, 16442, 3113, 88, 54, NA, 1642618,  1
999, 1040.9, 1156671, 1379234, 115313, 59588, 50622, 72985, 12965, 7100, 75, 44, NA, 2854478,  1
1000, 1044.9, 897559, 79475, 19157, 20576, 21073, 10692, 3045, 1305, 69, 40, NA, 1052882,  1
1001, 1045.9, 932267, 83782, 12977, 14701, 42095, 130726, 17474, 4537, 83, 35, NA, 1238559,  1
1002, 1047.0, 777334, 8921, 16391, 12988, 10688, 23656, 4010, 887, 83, 37, NA, 854875,  1
1003, 1047.9, 635888, 274134, 101164, 143243, 75521, 45912, 7292, 3376, 88, 53, NA, 1286530,  1
1004, 1048.9, 42908, 43937, 7151, 16461, 4825, 7039, 270, 432, 88, 54, NA, 123023,  1
1005, 1049.9, 226897, 10075, 12779, 3202, 3875, 1078, 433, 825, 61, 77, NA, 259164,  1
1006, 1050.9, 458236, 25529, 3206, 4798, 1739, 5909, 1133, 518, 51, 66, NA, 501068,  1
